date,open,high,low,close,adj_close,volume,commodity,ticker
2016-09-26,151.5,153.8000030517578,149.0,153.5500030517578,153.5500030517578,20004,coffee,KC=F
2016-09-27,153.25,154.35000610351562,151.5,153.6999969482422,153.6999969482422,14816,coffee,KC=F
2016-09-28,153.89999389648438,154.60000610351562,151.0,153.10000610351562,153.10000610351562,18188,coffee,KC=F
2016-09-29,153.85000610351562,154.9499969482422,149.89999389648438,150.14999389648438,150.14999389648438,18333,coffee,KC=F
2016-09-30,149.6999969482422,152.64999389648438,148.75,151.5500030517578,151.5500030517578,20038,coffee,KC=F
2016-10-03,151.10000610351562,151.6999969482422,147.14999389648438,147.5500030517578,147.5500030517578,18529,coffee,KC=F
2016-10-04,147.5500030517578,148.64999389648438,146.75,147.4499969482422,147.4499969482422,18170,coffee,KC=F
2016-10-05,148.0,151.14999389648438,147.6999969482422,148.1999969482422,148.1999969482422,17253,coffee,KC=F
2016-10-06,148.5,148.85000610351562,146.10000610351562,146.39999389648438,146.39999389648438,16109,coffee,KC=F
2016-10-07,146.25,149.4499969482422,145.1999969482422,148.0,148.0,21814,coffee,KC=F
2016-10-11,152.85000610351562,153.1999969482422,150.5,150.8000030517578,150.8000030517578,18313,coffee,KC=F
2016-10-12,151.3000030517578,152.85000610351562,150.39999389648438,152.10000610351562,152.10000610351562,15102,coffee,KC=F
2016-10-13,152.3000030517578,153.6999969482422,151.64999389648438,152.6999969482422,152.6999969482422,18443,coffee,KC=F
2016-10-14,153.39999389648438,155.89999389648438,153.14999389648438,155.39999389648438,155.39999389648438,19667,coffee,KC=F
2016-10-17,154.89999389648438,157.35000610351562,154.5500030517578,157.10000610351562,157.10000610351562,15140,coffee,KC=F
2016-10-18,157.5,159.60000610351562,157.10000610351562,158.75,158.75,19203,coffee,KC=F
2016-10-19,158.3000030517578,158.5500030517578,156.3000030517578,157.85000610351562,157.85000610351562,15542,coffee,KC=F
2016-10-20,157.6999969482422,158.3000030517578,155.35000610351562,155.89999389648438,155.89999389648438,17950,coffee,KC=F
2016-10-21,155.60000610351562,157.4499969482422,155.10000610351562,156.10000610351562,156.10000610351562,15438,coffee,KC=F
2016-10-24,156.0500030517578,159.3000030517578,155.64999389648438,157.89999389648438,157.89999389648438,15359,coffee,KC=F
2016-10-25,158.64999389648438,164.75,158.35000610351562,164.5,164.5,35234,coffee,KC=F
2016-10-26,163.39999389648438,165.75,163.1999969482422,163.6999969482422,163.6999969482422,28656,coffee,KC=F
2016-10-27,163.60000610351562,166.39999389648438,162.25,164.8000030517578,164.8000030517578,27252,coffee,KC=F
2016-10-28,165.10000610351562,166.89999389648438,163.4499969482422,165.5,165.5,19526,coffee,KC=F
2016-10-31,164.25,165.85000610351562,163.0,164.14999389648438,164.14999389648438,23669,coffee,KC=F
2016-11-01,163.25,165.39999389648438,161.14999389648438,161.4499969482422,161.4499969482422,27631,coffee,KC=F
2016-11-02,160.75,164.35000610351562,160.35000610351562,162.89999389648438,162.89999389648438,18505,coffee,KC=F
2016-11-03,163.0500030517578,166.60000610351562,163.0,165.64999389648438,165.64999389648438,23808,coffee,KC=F
2016-11-04,165.5500030517578,172.0,165.10000610351562,171.35000610351562,171.35000610351562,34208,coffee,KC=F
2016-11-07,170.0,175.64999389648438,170.0,174.35000610351562,174.35000610351562,35062,coffee,KC=F
2016-11-08,175.0,176.0,167.25,167.5,167.5,47854,coffee,KC=F
2016-11-09,165.1999969482422,170.75,163.1999969482422,170.10000610351562,170.10000610351562,33259,coffee,KC=F
2016-11-10,170.89999389648438,172.89999389648438,161.5500030517578,161.85000610351562,161.85000610351562,46483,coffee,KC=F
2016-11-14,159.0,162.64999389648438,157.4499969482422,161.8000030517578,161.8000030517578,22688,coffee,KC=F
2016-11-15,162.39999389648438,165.3000030517578,160.3000030517578,161.8000030517578,161.8000030517578,10083,coffee,KC=F
2016-11-16,161.89999389648438,162.75,160.10000610351562,161.25,161.25,10121,coffee,KC=F
2016-11-17,161.39999389648438,161.6999969482422,158.6999969482422,159.3000030517578,159.3000030517578,8197,coffee,KC=F
2016-11-18,158.75,161.0,157.4499969482422,157.85000610351562,157.85000610351562,6840,coffee,KC=F
2016-11-21,158.25,159.5,155.0,158.64999389648438,158.64999389648438,521,coffee,KC=F
2016-11-22,158.39999389648438,159.5500030517578,157.10000610351562,157.25,157.25,137,coffee,KC=F
2016-11-23,156.89999389648438,157.25,154.39999389648438,154.64999389648438,154.64999389648438,0,coffee,KC=F
2016-11-25,154.9499969482422,154.9499969482422,151.39999389648438,152.3000030517578,152.3000030517578,59,coffee,KC=F
2016-11-28,152.64999389648438,153.35000610351562,151.89999389648438,153.0,153.0,8,coffee,KC=F
2016-11-29,152.64999389648438,152.64999389648438,149.85000610351562,149.89999389648438,149.89999389648438,48,coffee,KC=F
2016-11-30,149.5,150.0,147.39999389648438,147.5,147.5,10,coffee,KC=F
2016-12-01,147.64999389648438,147.89999389648438,142.14999389648438,141.8000030517578,141.8000030517578,98,coffee,KC=F
2016-12-02,141.64999389648438,144.0,140.39999389648438,141.1999969482422,141.1999969482422,163,coffee,KC=F
2016-12-05,142.14999389648438,143.60000610351562,141.4499969482422,140.1999969482422,140.1999969482422,8,coffee,KC=F
2016-12-06,138.3000030517578,138.3000030517578,138.1999969482422,137.9499969482422,137.9499969482422,5,coffee,KC=F
2016-12-07,139.39999389648438,139.39999389648438,139.39999389648438,137.89999389648438,137.89999389648438,4,coffee,KC=F
2016-12-08,137.60000610351562,137.60000610351562,137.60000610351562,137.60000610351562,137.60000610351562,9,coffee,KC=F
2016-12-09,135.5500030517578,135.5500030517578,135.5500030517578,135.5500030517578,135.5500030517578,9,coffee,KC=F
2016-12-12,135.14999389648438,138.0,135.14999389648438,138.0500030517578,138.0500030517578,13,coffee,KC=F
2016-12-13,139.6999969482422,139.75,139.3000030517578,138.89999389648438,138.89999389648438,13,coffee,KC=F
2016-12-14,140.25,140.25,140.25,140.25,140.25,13,coffee,KC=F
2016-12-15,136.8000030517578,136.8000030517578,136.8000030517578,138.3000030517578,138.3000030517578,2,coffee,KC=F
2016-12-16,138.85000610351562,139.0,138.85000610351562,138.1999969482422,138.1999969482422,6,coffee,KC=F
2016-12-19,141.14999389648438,141.14999389648438,138.85000610351562,141.1999969482422,141.1999969482422,12155,coffee,KC=F
2016-12-20,145.0,145.25,142.35000610351562,143.85000610351562,143.85000610351562,10693,coffee,KC=F
2016-12-21,143.10000610351562,144.8000030517578,142.35000610351562,144.5500030517578,144.5500030517578,9657,coffee,KC=F
2016-12-22,144.0500030517578,144.3000030517578,138.64999389648438,139.10000610351562,139.10000610351562,14872,coffee,KC=F
2016-12-23,139.0,139.75,135.9499969482422,136.14999389648438,136.14999389648438,12256,coffee,KC=F
2016-12-27,136.0,136.75,133.35000610351562,134.1999969482422,134.1999969482422,13821,coffee,KC=F
2016-12-28,134.64999389648438,136.0,132.85000610351562,133.5,133.5,13915,coffee,KC=F
2016-12-29,133.5,138.35000610351562,133.14999389648438,135.4499969482422,135.4499969482422,14340,coffee,KC=F
2016-12-30,135.6999969482422,138.85000610351562,135.5500030517578,137.0500030517578,137.0500030517578,12208,coffee,KC=F
2017-01-03,137.8000030517578,139.0500030517578,134.39999389648438,137.39999389648438,137.39999389648438,17457,coffee,KC=F
2017-01-04,137.5,142.9499969482422,137.4499969482422,141.8000030517578,141.8000030517578,19239,coffee,KC=F
2017-01-05,142.0,145.4499969482422,141.75,143.75,143.75,21426,coffee,KC=F
2017-01-06,143.5,144.5,142.0500030517578,142.85000610351562,142.85000610351562,12322,coffee,KC=F
2017-01-09,142.14999389648438,146.5,140.75,144.1999969482422,144.1999969482422,20355,coffee,KC=F
2017-01-10,144.25,147.89999389648438,144.14999389648438,147.6999969482422,147.6999969482422,19115,coffee,KC=F
2017-01-11,147.85000610351562,150.89999389648438,147.4499969482422,149.0,149.0,27033,coffee,KC=F
2017-01-12,149.3000030517578,151.60000610351562,148.5500030517578,149.60000610351562,149.60000610351562,17271,coffee,KC=F
2017-01-13,149.0500030517578,149.89999389648438,147.35000610351562,149.3000030517578,149.3000030517578,0,coffee,KC=F
2017-01-17,148.8000030517578,150.75,148.10000610351562,149.89999389648438,149.89999389648438,16047,coffee,KC=F
2017-01-18,149.6999969482422,150.0,146.75,149.1999969482422,149.1999969482422,15556,coffee,KC=F
2017-01-19,149.25,151.4499969482422,148.5500030517578,150.75,150.75,12894,coffee,KC=F
2017-01-20,150.5500030517578,153.35000610351562,150.5500030517578,153.1999969482422,153.1999969482422,14975,coffee,KC=F
2017-01-23,153.0,156.75,152.89999389648438,155.39999389648438,155.39999389648438,18743,coffee,KC=F
2017-01-24,154.14999389648438,156.9499969482422,151.8000030517578,152.35000610351562,152.35000610351562,19761,coffee,KC=F
2017-01-25,151.60000610351562,155.60000610351562,151.3000030517578,152.89999389648438,152.89999389648438,17683,coffee,KC=F
2017-01-26,153.85000610351562,154.3000030517578,150.35000610351562,151.4499969482422,151.4499969482422,20959,coffee,KC=F
2017-01-27,151.25,153.39999389648438,150.25,152.39999389648438,152.39999389648438,12752,coffee,KC=F
2017-01-30,151.6999969482422,152.0500030517578,149.6999969482422,151.14999389648438,151.14999389648438,15674,coffee,KC=F
2017-01-31,151.0,152.5,146.60000610351562,149.5500030517578,149.5500030517578,26878,coffee,KC=F
2017-02-01,149.5500030517578,151.6999969482422,147.5500030517578,150.14999389648438,150.14999389648438,27904,coffee,KC=F
2017-02-02,150.14999389648438,151.25,145.6999969482422,145.9499969482422,145.9499969482422,25456,coffee,KC=F
2017-02-03,145.1999969482422,147.6999969482422,144.6999969482422,146.25,146.25,22215,coffee,KC=F
2017-02-06,146.0,146.89999389648438,143.9499969482422,144.1999969482422,144.1999969482422,21283,coffee,KC=F
2017-02-07,144.3000030517578,144.5,142.5500030517578,142.60000610351562,142.60000610351562,26144,coffee,KC=F
2017-02-08,143.0,144.25,141.6999969482422,142.89999389648438,142.89999389648438,26954,coffee,KC=F
2017-02-09,143.39999389648438,145.6999969482422,142.85000610351562,145.1999969482422,145.1999969482422,30205,coffee,KC=F
2017-02-10,145.0500030517578,146.85000610351562,144.8000030517578,145.75,145.75,24631,coffee,KC=F
2017-02-13,145.75,146.0,143.5,144.25,144.25,19281,coffee,KC=F
2017-02-14,144.75,145.8000030517578,142.5,143.64999389648438,143.64999389648438,15421,coffee,KC=F
2017-02-15,143.25,145.0500030517578,142.10000610351562,144.5,144.5,15112,coffee,KC=F
2017-02-16,145.0,146.64999389648438,145.0,146.3000030517578,146.3000030517578,9857,coffee,KC=F
2017-02-17,146.6999969482422,148.6999969482422,145.1999969482422,147.8000030517578,147.8000030517578,0,coffee,KC=F
2017-02-21,149.1999969482422,150.89999389648438,148.35000610351562,150.35000610351562,150.35000610351562,193,coffee,KC=F
2017-02-22,150.10000610351562,151.39999389648438,148.9499969482422,149.1999969482422,149.1999969482422,86,coffee,KC=F
2017-02-23,149.5,150.60000610351562,148.4499969482422,147.85000610351562,147.85000610351562,61,coffee,KC=F
2017-02-24,148.4499969482422,148.4499969482422,143.64999389648438,144.39999389648438,144.39999389648438,105,coffee,KC=F
2017-02-27,144.0,144.0,140.0,139.10000610351562,139.10000610351562,52,coffee,KC=F
2017-02-28,139.6999969482422,140.6999969482422,138.60000610351562,140.6999969482422,140.6999969482422,75,coffee,KC=F
2017-03-01,140.1999969482422,141.0,140.10000610351562,142.64999389648438,142.64999389648438,11,coffee,KC=F
2017-03-02,143.25,143.3000030517578,143.25,142.1999969482422,142.1999969482422,3,coffee,KC=F
2017-03-03,142.60000610351562,142.75,140.8000030517578,141.25,141.25,12,coffee,KC=F
2017-03-06,139.60000610351562,139.60000610351562,139.60000610351562,139.64999389648438,139.64999389648438,2,coffee,KC=F
2017-03-07,139.75,139.75,138.89999389648438,139.0,139.0,18,coffee,KC=F
2017-03-08,140.0500030517578,140.0500030517578,140.0500030517578,140.0500030517578,140.0500030517578,1,coffee,KC=F
2017-03-09,139.1999969482422,139.60000610351562,139.0,138.75,138.75,5,coffee,KC=F
2017-03-10,139.64999389648438,139.64999389648438,139.64999389648438,139.64999389648438,139.64999389648438,5,coffee,KC=F
2017-03-13,137.4499969482422,138.8000030517578,137.39999389648438,140.5,140.5,4,coffee,KC=F
2017-03-14,140.75,140.75,139.89999389648438,139.60000610351562,139.60000610351562,15,coffee,KC=F
2017-03-15,139.1999969482422,139.1999969482422,139.1999969482422,139.1999969482422,139.1999969482422,2,coffee,KC=F
2017-03-16,138.5500030517578,141.10000610351562,138.5500030517578,139.75,139.75,9,coffee,KC=F
2017-03-17,140.4499969482422,140.4499969482422,140.4499969482422,140.8000030517578,140.8000030517578,3,coffee,KC=F
2017-03-20,144.0,144.0,144.0,144.0,144.0,10,coffee,KC=F
2017-03-21,144.6999969482422,144.6999969482422,144.6999969482422,143.5,143.5,12531,coffee,KC=F
2017-03-22,144.4499969482422,144.4499969482422,141.14999389648438,141.6999969482422,141.6999969482422,13988,coffee,KC=F
2017-03-23,141.5,141.85000610351562,139.5500030517578,140.5,140.5,13121,coffee,KC=F
2017-03-24,140.0500030517578,140.3000030517578,137.10000610351562,137.60000610351562,137.60000610351562,20151,coffee,KC=F
2017-03-27,137.1999969482422,139.35000610351562,136.1999969482422,139.1999969482422,139.1999969482422,22056,coffee,KC=F
2017-03-28,139.3000030517578,139.64999389648438,137.75,138.85000610351562,138.85000610351562,11252,coffee,KC=F
2017-03-29,138.8000030517578,140.3000030517578,137.5500030517578,139.3000030517578,139.3000030517578,11488,coffee,KC=F
2017-03-30,139.3000030517578,140.0500030517578,138.60000610351562,139.3000030517578,139.3000030517578,10350,coffee,KC=F
2017-03-31,139.35000610351562,140.0500030517578,137.89999389648438,139.3000030517578,139.3000030517578,14399,coffee,KC=F
2017-04-03,138.8000030517578,142.8000030517578,137.5,137.85000610351562,137.85000610351562,25447,coffee,KC=F
2017-04-04,137.85000610351562,138.5,136.25,137.75,137.75,23107,coffee,KC=F
2017-04-05,138.5,139.25,137.0,137.3000030517578,137.3000030517578,20691,coffee,KC=F
2017-04-06,137.3000030517578,138.9499969482422,137.10000610351562,137.75,137.75,17965,coffee,KC=F
2017-04-07,138.0,140.3000030517578,136.60000610351562,140.0500030517578,140.0500030517578,26187,coffee,KC=F
2017-04-10,140.0,141.14999389648438,139.0500030517578,139.85000610351562,139.85000610351562,27886,coffee,KC=F
2017-04-11,139.85000610351562,140.64999389648438,139.35000610351562,140.1999969482422,140.1999969482422,36078,coffee,KC=F
2017-04-12,140.35000610351562,142.0,137.60000610351562,138.3000030517578,138.3000030517578,31814,coffee,KC=F
2017-04-13,138.5,140.10000610351562,138.5,138.89999389648438,138.89999389648438,23231,coffee,KC=F
2017-04-17,139.10000610351562,141.5500030517578,138.5500030517578,141.10000610351562,141.10000610351562,13235,coffee,KC=F
2017-04-18,140.6999969482422,143.35000610351562,139.75,142.89999389648438,142.89999389648438,22834,coffee,KC=F
2017-04-19,142.64999389648438,143.6999969482422,137.25,138.0,138.0,10151,coffee,KC=F
2017-04-20,139.5500030517578,140.0,131.35000610351562,131.64999389648438,131.64999389648438,481,coffee,KC=F
2017-04-21,132.0,132.1999969482422,128.8000030517578,129.85000610351562,129.85000610351562,210,coffee,KC=F
2017-04-24,130.4499969482422,131.3000030517578,129.10000610351562,129.5,129.5,345,coffee,KC=F
2017-04-25,129.5500030517578,130.5500030517578,129.4499969482422,129.89999389648438,129.89999389648438,27,coffee,KC=F
2017-04-26,130.6999969482422,130.6999969482422,129.0,128.14999389648438,128.14999389648438,48,coffee,KC=F
2017-04-27,128.4499969482422,128.4499969482422,127.6500015258789,127.0999984741211,127.0999984741211,4,coffee,KC=F
2017-04-28,127.44999694824219,127.55000305175781,126.69999694824219,131.0500030517578,131.0500030517578,49,coffee,KC=F
2017-05-01,134.64999389648438,135.0,134.64999389648438,133.60000610351562,133.60000610351562,13,coffee,KC=F
2017-05-02,134.10000610351562,134.10000610351562,132.75,134.0,134.0,13,coffee,KC=F
2017-05-03,134.0,134.0,134.0,135.0,135.0,12,coffee,KC=F
2017-05-04,132.6999969482422,132.6999969482422,132.6999969482422,132.6999969482422,132.6999969482422,0,coffee,KC=F
2017-05-05,132.89999389648438,133.0,132.39999389648438,133.10000610351562,133.10000610351562,6,coffee,KC=F
2017-05-08,134.5500030517578,134.5500030517578,134.5500030517578,134.5500030517578,134.5500030517578,6,coffee,KC=F
2017-05-09,132.8000030517578,132.8000030517578,132.8000030517578,132.8000030517578,132.8000030517578,2,coffee,KC=F
2017-05-10,134.3000030517578,134.3000030517578,134.3000030517578,134.3000030517578,134.3000030517578,2,coffee,KC=F
2017-05-11,131.89999389648438,131.89999389648438,131.89999389648438,131.89999389648438,131.89999389648438,2,coffee,KC=F
2017-05-12,132.60000610351562,132.60000610351562,132.60000610351562,132.60000610351562,132.60000610351562,2,coffee,KC=F
2017-05-15,131.25,131.25,131.25,131.25,131.25,2,coffee,KC=F
2017-05-16,129.25,129.25,129.25,129.25,129.25,2,coffee,KC=F
2017-05-17,132.1999969482422,132.1999969482422,132.1999969482422,132.1999969482422,132.1999969482422,2,coffee,KC=F
2017-05-18,129.1999969482422,129.1999969482422,127.69999694824219,127.4000015258789,127.4000015258789,25562,coffee,KC=F
2017-05-19,128.9499969482422,133.39999389648438,128.9499969482422,132.10000610351562,132.10000610351562,18669,coffee,KC=F
2017-05-22,132.10000610351562,133.0,129.5500030517578,130.60000610351562,130.60000610351562,12739,coffee,KC=F
2017-05-23,130.60000610351562,131.6999969482422,129.89999389648438,130.25,130.25,10032,coffee,KC=F
2017-05-24,130.39999389648438,130.6999969482422,128.0,128.5500030517578,128.5500030517578,13544,coffee,KC=F
2017-05-25,128.5500030517578,130.0,127.1500015258789,129.3000030517578,129.3000030517578,21059,coffee,KC=F
2017-05-26,129.5,132.1999969482422,128.60000610351562,131.1999969482422,131.1999969482422,0,coffee,KC=F
2017-05-30,130.64999389648438,132.75,130.5,132.10000610351562,132.10000610351562,14264,coffee,KC=F
2017-05-31,132.10000610351562,133.39999389648438,128.3000030517578,129.35000610351562,129.35000610351562,25811,coffee,KC=F
2017-06-01,129.5,130.0,127.5,127.69999694824219,127.69999694824219,19335,coffee,KC=F
2017-06-02,128.0,128.14999389648438,125.25,125.55000305175781,125.55000305175781,23556,coffee,KC=F
2017-06-05,126.05000305175781,129.4499969482422,125.69999694824219,128.4499969482422,128.4499969482422,18998,coffee,KC=F
2017-06-06,129.1999969482422,129.60000610351562,125.44999694824219,125.55000305175781,125.55000305175781,21710,coffee,KC=F
2017-06-07,126.05000305175781,126.80000305175781,125.44999694824219,125.75,125.75,23245,coffee,KC=F
2017-06-08,126.1500015258789,126.75,125.3499984741211,126.3499984741211,126.3499984741211,21267,coffee,KC=F
2017-06-09,126.5,128.75,126.4000015258789,126.55000305175781,126.55000305175781,34461,coffee,KC=F
2017-06-12,127.55000305175781,129.10000610351562,126.75,127.5999984741211,127.5999984741211,40230,coffee,KC=F
2017-06-13,127.5,128.1999969482422,125.75,126.4000015258789,126.4000015258789,23858,coffee,KC=F
2017-06-14,126.5,127.9000015258789,125.30000305175781,125.55000305175781,125.55000305175781,30796,coffee,KC=F
2017-06-15,126.25,127.6500015258789,125.5999984741211,125.80000305175781,125.80000305175781,18452,coffee,KC=F
2017-06-16,126.05000305175781,127.0999984741211,123.0,123.55000305175781,123.55000305175781,12829,coffee,KC=F
2017-06-19,123.80000305175781,124.55000305175781,123.19999694824219,124.19999694824219,124.19999694824219,14939,coffee,KC=F
2017-06-20,123.69999694824219,124.05000305175781,120.80000305175781,121.94999694824219,121.94999694824219,9414,coffee,KC=F
2017-06-21,121.94999694824219,122.1500015258789,119.1500015258789,119.3499984741211,119.3499984741211,7355,coffee,KC=F
2017-06-22,119.6500015258789,119.9000015258789,113.0,113.44999694824219,113.44999694824219,517,coffee,KC=F
2017-06-23,115.0999984741211,120.25,115.0999984741211,119.94999694824219,119.94999694824219,41,coffee,KC=F
2017-06-26,121.5999984741211,122.94999694824219,121.5999984741211,121.94999694824219,121.94999694824219,39,coffee,KC=F
2017-06-27,122.5,123.5999984741211,122.5,122.75,122.75,46,coffee,KC=F
2017-06-28,123.44999694824219,123.44999694824219,121.9000015258789,122.75,122.75,22,coffee,KC=F
2017-06-29,124.0999984741211,125.3499984741211,123.30000305175781,124.75,124.75,25,coffee,KC=F
2017-06-30,124.05000305175781,125.0,124.0,124.05000305175781,124.05000305175781,20,coffee,KC=F
2017-07-03,125.8499984741211,125.8499984741211,125.8499984741211,125.8499984741211,125.8499984741211,0,coffee,KC=F
2017-07-05,126.25,128.64999389648438,126.25,127.6500015258789,127.6500015258789,14,coffee,KC=F
2017-07-06,126.75,126.75,126.75,126.75,126.75,14,coffee,KC=F
2017-07-07,126.55000305175781,126.55000305175781,126.55000305175781,126.55000305175781,126.55000305175781,47,coffee,KC=F
2017-07-10,127.69999694824219,127.75,126.0,126.25,126.25,7,coffee,KC=F
2017-07-11,126.8499984741211,126.8499984741211,125.0,124.44999694824219,124.44999694824219,3,coffee,KC=F
2017-07-12,125.0,125.25,125.0,126.0,126.0,2,coffee,KC=F
2017-07-13,129.35000610351562,129.35000610351562,129.35000610351562,129.35000610351562,129.35000610351562,2,coffee,KC=F
2017-07-14,131.6999969482422,131.6999969482422,131.6999969482422,131.6999969482422,131.6999969482422,2,coffee,KC=F
2017-07-17,131.5500030517578,131.5500030517578,131.5500030517578,131.5500030517578,131.5500030517578,2,coffee,KC=F
2017-07-18,131.89999389648438,131.89999389648438,131.89999389648438,131.89999389648438,131.89999389648438,2,coffee,KC=F
2017-07-19,132.3000030517578,132.3000030517578,132.0,131.1999969482422,131.1999969482422,19253,coffee,KC=F
2017-07-20,135.10000610351562,135.8000030517578,134.14999389648438,135.0,135.0,14959,coffee,KC=F
2017-07-21,135.0500030517578,136.85000610351562,134.8000030517578,136.5500030517578,136.5500030517578,16543,coffee,KC=F
2017-07-24,135.5500030517578,135.8000030517578,132.39999389648438,132.5500030517578,132.5500030517578,25918,coffee,KC=F
2017-07-25,133.0,133.1999969482422,129.35000610351562,130.60000610351562,130.60000610351562,20744,coffee,KC=F
2017-07-26,130.60000610351562,135.1999969482422,129.85000610351562,134.8000030517578,134.8000030517578,23147,coffee,KC=F
2017-07-27,135.10000610351562,136.64999389648438,134.10000610351562,135.9499969482422,135.9499969482422,19097,coffee,KC=F
2017-07-28,135.64999389648438,138.89999389648438,134.89999389648438,137.85000610351562,137.85000610351562,19630,coffee,KC=F
2017-07-31,137.3000030517578,139.35000610351562,137.0500030517578,139.25,139.25,17504,coffee,KC=F
2017-08-01,139.25,139.5500030517578,135.75,137.85000610351562,137.85000610351562,21958,coffee,KC=F
2017-08-02,138.0,141.1999969482422,137.4499969482422,140.35000610351562,140.35000610351562,20414,coffee,KC=F
2017-08-03,140.6999969482422,141.5500030517578,138.8000030517578,140.1999969482422,140.1999969482422,18549,coffee,KC=F
2017-08-04,139.60000610351562,141.5,139.10000610351562,140.14999389648438,140.14999389648438,19972,coffee,KC=F
2017-08-07,139.6999969482422,142.8000030517578,139.5,142.0500030517578,142.0500030517578,24435,coffee,KC=F
2017-08-08,142.0500030517578,143.75,141.89999389648438,142.75,142.75,23660,coffee,KC=F
2017-08-09,142.0,143.39999389648438,140.25,142.64999389648438,142.64999389648438,27895,coffee,KC=F
2017-08-10,142.35000610351562,143.39999389648438,137.6999969482422,138.5,138.5,30992,coffee,KC=F
2017-08-11,138.5,140.8000030517578,136.85000610351562,140.3000030517578,140.3000030517578,26401,coffee,KC=F
2017-08-14,139.5500030517578,139.85000610351562,136.35000610351562,136.9499969482422,136.9499969482422,22775,coffee,KC=F
2017-08-15,137.0,137.0,131.5500030517578,132.0,132.0,19277,coffee,KC=F
2017-08-16,132.85000610351562,133.5500030517578,130.0,130.9499969482422,130.9499969482422,14068,coffee,KC=F
2017-08-17,131.35000610351562,131.5,127.5,128.4499969482422,128.4499969482422,8710,coffee,KC=F
2017-08-18,129.0,129.35000610351562,126.75,128.0500030517578,128.0500030517578,9092,coffee,KC=F
2017-08-21,128.4499969482422,128.9499969482422,126.0,126.4000015258789,126.4000015258789,13472,coffee,KC=F
2017-08-22,126.5,127.0,125.5,125.8499984741211,125.8499984741211,7522,coffee,KC=F
2017-08-23,126.80000305175781,127.5,126.0999984741211,126.25,126.25,912,coffee,KC=F
2017-08-24,126.30000305175781,127.19999694824219,125.9000015258789,126.69999694824219,126.69999694824219,116,coffee,KC=F
2017-08-25,128.0,130.0,126.94999694824219,130.1999969482422,130.1999969482422,50,coffee,KC=F
2017-08-28,130.4499969482422,131.0,129.5500030517578,129.89999389648438,129.89999389648438,63,coffee,KC=F
2017-08-29,130.14999389648438,130.14999389648438,127.1500015258789,127.30000305175781,127.30000305175781,72,coffee,KC=F
2017-08-30,127.8499984741211,127.8499984741211,125.75,126.94999694824219,126.94999694824219,71,coffee,KC=F
2017-08-31,127.5,127.5,127.5,128.14999389648438,128.14999389648438,7,coffee,KC=F
2017-09-01,128.89999389648438,128.89999389648438,128.3000030517578,127.75,127.75,4,coffee,KC=F
2017-09-05,126.5,126.5,126.5,126.5,126.5,9,coffee,KC=F
2017-09-06,127.5,127.5,127.5,126.5999984741211,126.5999984741211,1,coffee,KC=F
2017-09-07,126.3499984741211,128.39999389648438,125.94999694824219,127.9000015258789,127.9000015258789,7,coffee,KC=F
2017-09-08,129.39999389648438,129.39999389648438,129.39999389648438,129.39999389648438,129.39999389648438,2,coffee,KC=F
2017-09-11,129.64999389648438,129.64999389648438,128.75,130.60000610351562,130.60000610351562,3,coffee,KC=F
2017-09-12,132.75,132.75,132.75,133.8000030517578,133.8000030517578,10,coffee,KC=F
2017-09-13,134.60000610351562,136.39999389648438,133.5500030517578,136.60000610351562,136.60000610351562,7,coffee,KC=F
2017-09-14,137.0,137.25,137.0,135.85000610351562,135.85000610351562,5,coffee,KC=F
2017-09-15,139.25,140.14999389648438,139.25,140.0,140.0,7,coffee,KC=F
2017-09-18,141.35000610351562,141.35000610351562,139.4499969482422,138.9499969482422,138.9499969482422,11,coffee,KC=F
2017-09-19,133.9499969482422,133.9499969482422,133.9499969482422,133.9499969482422,133.9499969482422,23159,coffee,KC=F
2017-09-20,135.35000610351562,137.4499969482422,132.89999389648438,136.5500030517578,136.5500030517578,26891,coffee,KC=F
2017-09-21,136.1999969482422,136.1999969482422,133.64999389648438,135.0,135.0,13791,coffee,KC=F
2017-09-22,135.8000030517578,136.1999969482422,134.0500030517578,134.4499969482422,134.4499969482422,19334,coffee,KC=F
2017-09-25,133.64999389648438,133.6999969482422,131.35000610351562,131.5500030517578,131.5500030517578,17289,coffee,KC=F
2017-09-26,131.5500030517578,133.64999389648438,130.85000610351562,132.25,132.25,15645,coffee,KC=F
2017-09-27,131.9499969482422,132.14999389648438,129.0,129.35000610351562,129.35000610351562,18016,coffee,KC=F
2017-09-28,129.4499969482422,129.6999969482422,127.5,128.5,128.5,16522,coffee,KC=F
2017-09-29,128.9499969482422,129.14999389648438,127.25,128.0500030517578,128.0500030517578,17076,coffee,KC=F
2017-10-02,127.80000305175781,128.0,125.30000305175781,127.19999694824219,127.19999694824219,23272,coffee,KC=F
2017-10-03,127.4000015258789,127.80000305175781,125.4000015258789,125.44999694824219,125.44999694824219,17819,coffee,KC=F
2017-10-04,126.19999694824219,126.4000015258789,124.4000015258789,125.1500015258789,125.1500015258789,20428,coffee,KC=F
2017-10-05,125.75,127.6500015258789,124.30000305175781,127.19999694824219,127.19999694824219,16198,coffee,KC=F
2017-10-06,127.9000015258789,130.6999969482422,127.4000015258789,130.0,130.0,18374,coffee,KC=F
2017-10-09,131.0,131.89999389648438,129.8000030517578,130.9499969482422,130.9499969482422,17792,coffee,KC=F
