date,location,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max
2018-01-28,Indonesia_Lampung,28.2,23.5,4.9,8.7
2018-01-29,Indonesia_Lampung,28.4,21.8,1.8,8.9
2018-01-30,Indonesia_Lampung,29.9,22.0,2.9,10.9
2018-01-31,Indonesia_Lampung,29.7,22.7,5.0,8.5
2018-02-01,Indonesia_Lampung,30.4,22.4,4.3,11.5
2018-02-02,Indonesia_Lampung,30.4,22.5,7.6,13.0
2018-02-03,Indonesia_Lampung,30.4,22.5,2.6,19.6
2018-02-04,Indonesia_Lampung,28.8,22.1,4.7,18.7
2018-02-05,Indonesia_Lampung,26.5,22.0,1.3,15.0
2018-02-06,Indonesia_Lampung,28.7,21.6,16.2,14.1
2018-02-07,Indonesia_Lampung,29.0,22.0,10.7,11.7
2018-02-08,Indonesia_Lampung,28.1,21.6,12.2,15.8
2018-02-09,Indonesia_Lampung,27.8,21.9,14.3,10.2
2018-02-10,Indonesia_Lampung,29.8,21.9,22.5,9.0
2018-02-11,Indonesia_Lampung,30.0,22.4,4.9,15.3
2018-02-12,Indonesia_Lampung,28.3,21.9,12.4,17.6
2018-02-13,Indonesia_Lampung,29.5,22.5,9.1,15.9
2018-02-14,Indonesia_Lampung,28.1,22.1,9.6,14.6
2018-02-15,Indonesia_Lampung,26.6,21.9,15.3,10.4
2018-02-16,Indonesia_Lampung,30.2,21.9,0.8,9.6
2018-02-17,Indonesia_Lampung,29.2,22.4,10.4,12.2
2018-02-18,Indonesia_Lampung,29.5,22.5,0.6,10.3
2018-02-19,Indonesia_Lampung,30.2,22.4,23.8,12.2
2018-02-20,Indonesia_Lampung,28.8,22.3,0.4,11.0
2018-02-21,Indonesia_Lampung,28.6,22.2,19.6,8.9
2018-02-22,Indonesia_Lampung,29.0,22.2,18.6,10.7
2018-02-23,Indonesia_Lampung,26.5,21.8,3.1,12.9
2018-02-24,Indonesia_Lampung,30.0,22.4,7.2,13.7
2018-02-25,Indonesia_Lampung,30.1,22.0,16.7,12.6
2018-02-26,Indonesia_Lampung,28.8,22.2,9.7,7.9
2018-02-27,Indonesia_Lampung,29.4,22.2,4.9,6.8
2018-02-28,Indonesia_Lampung,29.6,22.2,16.1,10.6
2018-03-01,Indonesia_Lampung,30.0,22.1,8.4,9.4
2018-03-02,Indonesia_Lampung,30.0,22.5,3.1,8.8
2018-03-03,Indonesia_Lampung,30.5,22.9,15.1,10.5
2018-03-04,Indonesia_Lampung,29.7,22.4,11.6,7.9
2018-03-05,Indonesia_Lampung,26.8,22.4,13.7,8.1
2018-03-06,Indonesia_Lampung,27.0,22.4,22.0,6.9
2018-03-07,Indonesia_Lampung,30.6,22.6,23.2,8.7
2018-03-08,Indonesia_Lampung,29.7,22.3,7.9,8.8
2018-03-09,Indonesia_Lampung,29.4,22.2,6.0,10.0
2018-03-10,Indonesia_Lampung,30.2,22.5,19.1,9.0
2018-03-11,Indonesia_Lampung,28.5,22.5,8.2,16.9
2018-03-12,Indonesia_Lampung,28.7,22.2,4.5,7.2
2018-03-13,Indonesia_Lampung,29.9,22.2,3.7,9.0
2018-03-14,Indonesia_Lampung,31.2,22.8,9.1,10.6
2018-03-15,Indonesia_Lampung,30.3,22.4,2.6,12.3
2018-03-16,Indonesia_Lampung,31.0,22.2,11.3,9.8
2018-03-17,Indonesia_Lampung,29.0,22.6,2.4,7.1
2018-03-18,Indonesia_Lampung,31.0,21.9,10.5,10.0
2018-03-19,Indonesia_Lampung,30.4,22.6,7.8,11.0
2018-03-20,Indonesia_Lampung,29.8,22.6,5.5,9.5
2018-03-21,Indonesia_Lampung,29.4,22.5,0.5,8.4
2018-03-22,Indonesia_Lampung,31.0,22.1,3.6,8.5
2018-03-23,Indonesia_Lampung,30.3,23.0,0.5,9.8
2018-03-24,Indonesia_Lampung,27.4,21.4,9.9,9.8
2018-03-25,Indonesia_Lampung,29.9,22.1,11.5,10.1
2018-03-26,Indonesia_Lampung,28.3,22.0,16.8,8.4
2018-03-27,Indonesia_Lampung,28.9,22.1,11.8,7.9
2018-03-28,Indonesia_Lampung,29.6,22.5,14.0,8.2
2018-03-29,Indonesia_Lampung,30.5,22.4,0.5,11.2
2018-03-30,Indonesia_Lampung,31.0,22.3,0.7,8.8
2018-03-31,Indonesia_Lampung,30.5,21.8,8.6,11.7
2018-04-01,Indonesia_Lampung,30.7,22.2,10.5,7.2
2018-04-02,Indonesia_Lampung,29.7,22.5,7.7,7.1
2018-04-03,Indonesia_Lampung,29.9,21.8,12.8,7.5
2018-04-04,Indonesia_Lampung,29.6,23.0,6.2,8.6
2018-04-05,Indonesia_Lampung,30.6,23.6,1.0,8.4
2018-04-06,Indonesia_Lampung,30.1,22.6,6.9,9.1
2018-04-07,Indonesia_Lampung,29.0,22.1,12.7,9.4
2018-04-08,Indonesia_Lampung,27.9,22.3,11.3,7.1
2018-04-09,Indonesia_Lampung,28.4,22.5,10.7,12.1
2018-04-10,Indonesia_Lampung,29.2,22.5,1.2,10.6
2018-04-11,Indonesia_Lampung,29.6,23.1,7.5,11.4
2018-04-12,Indonesia_Lampung,28.0,23.2,3.8,6.7
2018-04-13,Indonesia_Lampung,30.2,22.7,5.8,9.7
2018-04-14,Indonesia_Lampung,30.7,23.3,3.2,11.0
2018-04-15,Indonesia_Lampung,30.2,22.5,1.4,12.8
2018-04-16,Indonesia_Lampung,31.0,22.5,2.3,7.2
2018-04-17,Indonesia_Lampung,30.4,22.9,5.3,6.6
2018-04-18,Indonesia_Lampung,30.2,22.8,3.1,6.4
2018-04-19,Indonesia_Lampung,30.9,22.6,8.8,11.2
2018-04-20,Indonesia_Lampung,29.5,23.2,2.1,8.7
2018-04-21,Indonesia_Lampung,30.5,23.4,4.9,6.5
2018-04-22,Indonesia_Lampung,29.4,23.5,1.6,10.4
2018-04-23,Indonesia_Lampung,28.4,23.1,10.7,7.3
2018-04-24,Indonesia_Lampung,26.2,22.4,16.7,10.2
2018-04-25,Indonesia_Lampung,26.9,22.5,8.5,9.7
2018-04-26,Indonesia_Lampung,29.7,22.6,5.1,8.6
2018-04-27,Indonesia_Lampung,28.5,22.7,11.8,8.9
2018-04-28,Indonesia_Lampung,30.1,24.1,0.9,10.0
2018-04-29,Indonesia_Lampung,30.7,23.5,4.5,11.2
2018-04-30,Indonesia_Lampung,30.5,22.7,1.2,9.8
2018-05-01,Indonesia_Lampung,29.9,23.5,0.2,6.8
2018-05-02,Indonesia_Lampung,29.8,23.0,6.9,12.8
2018-05-03,Indonesia_Lampung,29.0,22.6,5.8,9.4
2018-05-04,Indonesia_Lampung,30.0,22.7,13.4,8.8
2018-05-05,Indonesia_Lampung,29.2,23.5,6.0,11.1
2018-05-06,Indonesia_Lampung,29.8,22.0,7.1,8.9
2018-05-07,Indonesia_Lampung,29.1,23.9,2.5,10.1
2018-05-08,Indonesia_Lampung,29.4,23.0,2.7,11.2
2018-05-09,Indonesia_Lampung,28.6,23.0,4.2,8.7
2018-05-10,Indonesia_Lampung,28.9,23.0,3.7,12.0
2018-05-11,Indonesia_Lampung,29.4,23.6,1.2,8.3
2018-05-12,Indonesia_Lampung,29.8,23.2,0.8,8.7
2018-05-13,Indonesia_Lampung,29.6,23.3,2.7,8.8
2018-05-14,Indonesia_Lampung,30.0,23.0,1.3,10.0
2018-05-15,Indonesia_Lampung,29.9,23.1,2.0,12.1
2018-05-16,Indonesia_Lampung,27.4,22.0,6.6,5.8
2018-05-17,Indonesia_Lampung,27.9,23.0,6.9,7.9
2018-05-18,Indonesia_Lampung,27.2,22.5,8.1,10.8
2018-05-19,Indonesia_Lampung,28.0,22.4,25.5,5.8
2018-05-20,Indonesia_Lampung,27.5,22.5,3.1,5.6
2018-05-21,Indonesia_Lampung,29.2,22.5,8.7,6.7
2018-05-22,Indonesia_Lampung,29.1,22.5,13.5,9.3
2018-05-23,Indonesia_Lampung,25.8,22.1,8.3,5.7
2018-05-24,Indonesia_Lampung,27.9,22.1,6.0,10.2
2018-05-25,Indonesia_Lampung,27.5,22.9,12.1,13.4
2018-05-26,Indonesia_Lampung,27.8,22.2,13.7,10.9
2018-05-27,Indonesia_Lampung,27.9,23.0,7.3,7.3
2018-05-28,Indonesia_Lampung,29.6,23.4,2.6,7.3
2018-05-29,Indonesia_Lampung,29.5,22.4,2.3,8.3
2018-05-30,Indonesia_Lampung,29.6,22.5,2.2,7.3
2018-05-31,Indonesia_Lampung,29.0,23.0,4.4,10.0
2018-06-01,Indonesia_Lampung,29.6,22.4,1.0,10.2
2018-06-02,Indonesia_Lampung,29.5,23.1,2.4,6.2
2018-06-03,Indonesia_Lampung,29.5,24.0,5.8,9.7
2018-06-04,Indonesia_Lampung,29.2,23.4,1.8,7.6
2018-06-05,Indonesia_Lampung,30.5,23.5,0.9,8.4
2018-06-06,Indonesia_Lampung,30.7,24.5,0.9,8.0
2018-06-07,Indonesia_Lampung,30.2,24.0,2.5,10.5
2018-06-08,Indonesia_Lampung,29.6,23.4,1.1,10.3
2018-06-09,Indonesia_Lampung,30.5,23.1,1.8,10.0
2018-06-10,Indonesia_Lampung,29.9,23.8,0.2,10.3
2018-06-11,Indonesia_Lampung,30.0,23.4,1.3,9.6
2018-06-12,Indonesia_Lampung,30.5,23.8,3.2,6.4
2018-06-13,Indonesia_Lampung,30.0,22.9,6.6,10.3
2018-06-14,Indonesia_Lampung,29.0,22.7,2.2,7.9
2018-06-15,Indonesia_Lampung,30.1,22.8,6.2,6.5
2018-06-16,Indonesia_Lampung,29.6,23.2,3.7,9.8
2018-06-17,Indonesia_Lampung,28.5,22.9,4.1,10.5
2018-06-18,Indonesia_Lampung,28.5,23.3,2.4,9.1
2018-06-19,Indonesia_Lampung,30.0,22.5,0.3,11.0
2018-06-20,Indonesia_Lampung,30.0,23.1,2.5,13.0
2018-06-21,Indonesia_Lampung,26.7,22.1,10.0,8.6
2018-06-22,Indonesia_Lampung,27.2,22.1,18.5,11.7
2018-06-23,Indonesia_Lampung,28.0,21.6,20.8,9.5
2018-06-24,Indonesia_Lampung,27.5,21.7,21.6,9.8
2018-06-25,Indonesia_Lampung,25.1,21.5,6.5,8.7
2018-06-26,Indonesia_Lampung,27.9,21.0,7.4,6.0
2018-06-27,Indonesia_Lampung,29.5,21.1,2.3,7.8
2018-06-28,Indonesia_Lampung,27.2,21.8,1.4,7.4
2018-06-29,Indonesia_Lampung,27.7,21.4,6.6,7.7
2018-06-30,Indonesia_Lampung,27.8,22.2,1.4,8.8
2018-07-01,Indonesia_Lampung,29.9,21.8,2.6,9.0
2018-07-02,Indonesia_Lampung,29.0,21.9,1.6,8.4
2018-07-03,Indonesia_Lampung,27.9,21.8,0.9,11.5
2018-07-04,Indonesia_Lampung,29.1,22.4,0.7,13.2
2018-07-05,Indonesia_Lampung,28.5,22.4,1.5,13.8
2018-07-06,Indonesia_Lampung,29.2,21.5,0.0,11.0
2018-07-07,Indonesia_Lampung,29.4,21.3,0.0,9.8
2018-07-08,Indonesia_Lampung,28.1,22.9,1.7,10.5
2018-07-09,Indonesia_Lampung,29.6,21.5,1.6,10.6
2018-07-10,Indonesia_Lampung,27.8,21.7,1.7,10.1
2018-07-11,Indonesia_Lampung,28.5,22.1,0.0,12.5
2018-07-12,Indonesia_Lampung,28.0,22.0,2.8,12.1
2018-07-13,Indonesia_Lampung,28.8,21.5,0.0,14.1
2018-07-14,Indonesia_Lampung,28.9,21.4,1.5,10.4
2018-07-15,Indonesia_Lampung,27.7,22.4,1.0,13.3
2018-07-16,Indonesia_Lampung,29.0,22.1,0.2,12.7
2018-07-17,Indonesia_Lampung,27.5,22.6,1.1,10.9
2018-07-18,Indonesia_Lampung,28.7,22.0,0.2,12.2
2018-07-19,Indonesia_Lampung,29.4,22.8,0.2,9.4
2018-07-20,Indonesia_Lampung,28.2,23.1,3.1,10.7
2018-07-21,Indonesia_Lampung,29.4,22.9,5.9,8.6
2018-07-22,Indonesia_Lampung,30.5,23.2,0.0,11.9
2018-07-23,Indonesia_Lampung,28.9,22.8,1.2,13.3
2018-07-24,Indonesia_Lampung,29.5,23.2,0.9,8.3
2018-07-25,Indonesia_Lampung,28.5,23.0,2.0,8.8
2018-07-26,Indonesia_Lampung,29.8,21.4,0.1,12.1
2018-07-27,Indonesia_Lampung,30.5,20.9,0.0,11.4
2018-07-28,Indonesia_Lampung,29.1,21.8,0.0,13.5
2018-07-29,Indonesia_Lampung,28.5,21.2,0.0,12.8
2018-07-30,Indonesia_Lampung,29.0,21.6,0.0,10.7
2018-07-31,Indonesia_Lampung,29.9,22.4,0.0,11.9
2018-08-01,Indonesia_Lampung,29.6,20.5,4.4,9.4
2018-08-02,Indonesia_Lampung,29.5,21.5,0.4,13.2
2018-08-03,Indonesia_Lampung,28.1,21.9,0.1,15.4
2018-08-04,Indonesia_Lampung,27.5,23.1,0.0,14.1
2018-08-05,Indonesia_Lampung,27.5,22.3,0.0,17.3
2018-08-06,Indonesia_Lampung,29.2,23.0,0.0,14.6
2018-08-07,Indonesia_Lampung,27.5,22.2,1.7,9.5
2018-08-08,Indonesia_Lampung,28.5,22.8,2.0,10.7
2018-08-09,Indonesia_Lampung,28.7,23.6,2.9,11.2
2018-08-10,Indonesia_Lampung,29.5,22.5,0.2,13.4
2018-08-11,Indonesia_Lampung,30.6,22.1,6.5,10.2
2018-08-12,Indonesia_Lampung,30.5,22.2,2.6,9.5
2018-08-13,Indonesia_Lampung,30.2,23.0,2.4,10.1
2018-08-14,Indonesia_Lampung,28.9,21.9,0.8,11.5
2018-08-15,Indonesia_Lampung,28.8,22.1,1.0,9.4
2018-08-16,Indonesia_Lampung,27.9,22.5,2.0,11.2
2018-08-17,Indonesia_Lampung,29.0,21.6,0.0,13.1
2018-08-18,Indonesia_Lampung,30.0,20.9,0.0,13.1
2018-08-19,Indonesia_Lampung,29.4,21.8,0.6,11.6
2018-08-20,Indonesia_Lampung,28.5,23.2,2.2,10.5
2018-08-21,Indonesia_Lampung,28.7,22.9,1.9,13.7
2018-08-22,Indonesia_Lampung,29.5,23.0,1.6,11.2
2018-08-23,Indonesia_Lampung,30.4,22.9,1.4,14.4
2018-08-24,Indonesia_Lampung,30.4,21.9,1.4,11.5
2018-08-25,Indonesia_Lampung,28.9,23.4,2.2,12.8
2018-08-26,Indonesia_Lampung,30.3,22.2,3.2,10.4
2018-08-27,Indonesia_Lampung,31.8,23.1,0.8,10.5
2018-08-28,Indonesia_Lampung,27.9,23.1,1.4,12.6
2018-08-29,Indonesia_Lampung,28.8,22.1,2.2,13.7
2018-08-30,Indonesia_Lampung,28.6,22.9,3.1,12.4
2018-08-31,Indonesia_Lampung,28.0,20.9,16.2,9.9
2018-09-01,Indonesia_Lampung,29.2,22.0,3.9,8.3
2018-09-02,Indonesia_Lampung,28.7,22.8,5.9,13.3
2018-09-03,Indonesia_Lampung,28.2,23.4,0.4,20.2
2018-09-04,Indonesia_Lampung,27.7,23.0,0.0,21.6
2018-09-05,Indonesia_Lampung,28.0,23.4,0.4,14.1
2018-09-06,Indonesia_Lampung,29.6,21.9,7.4,10.8
2018-09-07,Indonesia_Lampung,30.1,23.0,1.3,15.9
2018-09-08,Indonesia_Lampung,30.1,22.9,2.4,10.1
2018-09-09,Indonesia_Lampung,29.8,23.2,1.0,12.2
2018-09-10,Indonesia_Lampung,28.5,23.6,0.7,13.7
2018-09-11,Indonesia_Lampung,30.5,22.0,1.5,12.7
2018-09-12,Indonesia_Lampung,28.4,22.4,0.4,16.2
2018-09-13,Indonesia_Lampung,29.0,23.0,0.0,15.2
2018-09-14,Indonesia_Lampung,27.9,22.7,0.0,16.3
2018-09-15,Indonesia_Lampung,28.3,21.9,0.1,13.8
2018-09-16,Indonesia_Lampung,27.5,22.5,1.8,13.3
2018-09-17,Indonesia_Lampung,29.1,22.5,0.5,13.0
2018-09-18,Indonesia_Lampung,28.3,23.7,3.6,15.2
2018-09-19,Indonesia_Lampung,27.0,22.4,20.4,10.1
2018-09-20,Indonesia_Lampung,26.7,22.5,13.3,7.4
2018-09-21,Indonesia_Lampung,25.9,21.7,5.1,7.8
2018-09-22,Indonesia_Lampung,31.6,22.0,0.2,9.0
2018-09-23,Indonesia_Lampung,30.2,23.0,2.2,9.2
2018-09-24,Indonesia_Lampung,29.9,22.4,1.0,10.5
2018-09-25,Indonesia_Lampung,29.1,21.9,1.8,10.5
2018-09-26,Indonesia_Lampung,29.5,22.9,2.1,12.3
2018-09-27,Indonesia_Lampung,29.4,22.8,1.6,12.6
2018-09-28,Indonesia_Lampung,29.9,22.9,0.9,11.2
2018-09-29,Indonesia_Lampung,29.1,23.3,0.6,12.7
2018-09-30,Indonesia_Lampung,29.2,23.6,1.6,13.3
2018-10-01,Indonesia_Lampung,29.2,22.3,1.3,11.6
2018-10-02,Indonesia_Lampung,31.5,23.5,1.3,10.1
2018-10-03,Indonesia_Lampung,31.5,22.9,2.0,11.0
2018-10-04,Indonesia_Lampung,30.2,23.7,8.2,10.7
2018-10-05,Indonesia_Lampung,29.7,23.1,2.3,10.4
2018-10-06,Indonesia_Lampung,29.5,22.9,1.7,9.2
2018-10-07,Indonesia_Lampung,30.7,24.0,0.6,11.4
2018-10-08,Indonesia_Lampung,32.2,23.6,0.6,14.7
2018-10-09,Indonesia_Lampung,31.6,22.6,0.7,13.0
2018-10-10,Indonesia_Lampung,31.3,22.9,0.9,13.2
2018-10-11,Indonesia_Lampung,30.9,23.0,1.3,9.8
2018-10-12,Indonesia_Lampung,29.4,23.4,1.6,11.6
2018-10-13,Indonesia_Lampung,29.5,23.5,0.0,13.7
2018-10-14,Indonesia_Lampung,29.5,22.8,0.1,13.3
2018-10-15,Indonesia_Lampung,29.1,23.4,0.4,12.2
2018-10-16,Indonesia_Lampung,31.0,23.3,0.7,12.6
2018-10-17,Indonesia_Lampung,30.4,24.1,0.6,14.4
2018-10-18,Indonesia_Lampung,30.1,23.5,0.0,16.2
2018-10-19,Indonesia_Lampung,30.1,23.5,0.3,14.1
2018-10-20,Indonesia_Lampung,29.3,24.0,1.0,13.7
2018-10-21,Indonesia_Lampung,31.5,23.5,3.0,9.0
2018-10-22,Indonesia_Lampung,29.1,23.6,3.4,14.3
2018-10-23,Indonesia_Lampung,27.9,23.9,11.5,10.9
2018-10-24,Indonesia_Lampung,28.9,23.0,0.7,15.9
2018-10-25,Indonesia_Lampung,30.9,22.5,1.4,12.0
2018-10-26,Indonesia_Lampung,30.5,23.7,3.5,10.6
2018-10-27,Indonesia_Lampung,27.9,23.8,17.8,12.6
2018-10-28,Indonesia_Lampung,30.0,23.3,2.2,12.7
2018-10-29,Indonesia_Lampung,29.1,23.8,6.2,11.2
2018-10-30,Indonesia_Lampung,27.6,23.3,8.8,13.7
2018-10-31,Indonesia_Lampung,28.9,22.7,9.0,11.3
2018-11-01,Indonesia_Lampung,30.5,22.5,20.2,11.6
2018-11-02,Indonesia_Lampung,28.0,23.0,8.9,8.9
2018-11-03,Indonesia_Lampung,30.0,23.4,10.5,11.3
2018-11-04,Indonesia_Lampung,30.5,23.0,4.3,8.3
2018-11-05,Indonesia_Lampung,30.5,23.9,5.2,15.5
2018-11-06,Indonesia_Lampung,29.0,24.3,0.8,14.5
2018-11-07,Indonesia_Lampung,26.9,23.5,13.9,12.6
2018-11-08,Indonesia_Lampung,28.0,23.0,3.9,13.8
2018-11-09,Indonesia_Lampung,25.9,22.5,25.2,10.8
2018-11-10,Indonesia_Lampung,29.9,23.0,1.5,11.9
2018-11-11,Indonesia_Lampung,29.9,22.6,16.7,8.6
2018-11-12,Indonesia_Lampung,26.8,22.6,34.1,5.6
2018-11-13,Indonesia_Lampung,25.5,22.5,10.3,8.0
2018-11-14,Indonesia_Lampung,32.0,23.2,0.1,8.7
2018-11-15,Indonesia_Lampung,30.5,24.4,0.4,10.5
2018-11-16,Indonesia_Lampung,31.6,24.5,0.6,14.1
2018-11-17,Indonesia_Lampung,30.4,24.2,1.4,16.6
2018-11-18,Indonesia_Lampung,28.7,24.1,5.5,14.1
2018-11-19,Indonesia_Lampung,29.1,23.0,3.4,13.0
2018-11-20,Indonesia_Lampung,30.2,23.0,8.0,9.1
2018-11-21,Indonesia_Lampung,28.5,22.1,12.1,8.8
2018-11-22,Indonesia_Lampung,29.0,23.5,7.9,11.4
2018-11-23,Indonesia_Lampung,27.4,23.2,11.4,11.9
2018-11-24,Indonesia_Lampung,28.2,23.5,0.7,12.6
2018-11-25,Indonesia_Lampung,27.5,23.4,1.5,9.8
2018-11-26,Indonesia_Lampung,28.5,22.4,2.1,12.4
2018-11-27,Indonesia_Lampung,30.4,22.6,1.3,8.9
2018-11-28,Indonesia_Lampung,28.5,23.6,7.0,8.4
2018-11-29,Indonesia_Lampung,29.2,23.7,2.3,11.3
2018-11-30,Indonesia_Lampung,29.5,22.6,6.5,8.7
2018-12-01,Indonesia_Lampung,27.0,23.9,10.6,13.3
2018-12-02,Indonesia_Lampung,29.1,23.2,1.6,10.1
2018-12-03,Indonesia_Lampung,28.7,23.8,7.0,13.0
2018-12-04,Indonesia_Lampung,27.6,23.0,16.7,10.0
2018-12-05,Indonesia_Lampung,29.6,23.5,10.7,9.5
2018-12-06,Indonesia_Lampung,30.6,23.0,12.6,9.7
2018-12-07,Indonesia_Lampung,30.2,22.8,9.3,7.4
2018-12-08,Indonesia_Lampung,29.3,22.2,13.9,9.0
2018-12-09,Indonesia_Lampung,28.8,23.2,1.6,8.5
2018-12-10,Indonesia_Lampung,30.4,24.0,3.8,10.4
2018-12-11,Indonesia_Lampung,29.4,24.1,2.0,14.4
2018-12-12,Indonesia_Lampung,27.1,22.4,19.7,9.7
2018-12-13,Indonesia_Lampung,29.4,22.5,12.3,9.0
2018-12-14,Indonesia_Lampung,29.6,22.2,29.5,7.6
2018-12-15,Indonesia_Lampung,25.3,22.4,11.3,6.8
2018-12-16,Indonesia_Lampung,29.1,23.2,2.0,15.1
2018-12-17,Indonesia_Lampung,29.9,23.8,0.2,15.2
2018-12-18,Indonesia_Lampung,29.0,23.5,5.0,12.6
2018-12-19,Indonesia_Lampung,28.8,22.1,22.9,12.2
2018-12-20,Indonesia_Lampung,29.4,23.0,3.5,7.6
2018-12-21,Indonesia_Lampung,28.9,22.0,8.5,7.1
2018-12-22,Indonesia_Lampung,27.3,22.4,8.2,6.2
2018-12-23,Indonesia_Lampung,26.0,22.3,17.5,6.4
2018-12-24,Indonesia_Lampung,30.5,23.2,0.4,9.7
2018-12-25,Indonesia_Lampung,29.1,22.2,6.0,8.7
2018-12-26,Indonesia_Lampung,27.1,22.4,8.6,7.2
2018-12-27,Indonesia_Lampung,28.1,22.0,6.8,5.8
2018-12-28,Indonesia_Lampung,30.1,22.2,0.0,11.2
2018-12-29,Indonesia_Lampung,31.8,22.8,0.6,10.3
2018-12-30,Indonesia_Lampung,31.0,23.1,1.3,11.5
2018-12-31,Indonesia_Lampung,31.1,22.8,9.9,10.0
2019-01-01,Indonesia_Lampung,26.9,21.0,15.3,6.2
2019-01-02,Indonesia_Lampung,31.2,22.6,13.9,7.9
2019-01-03,Indonesia_Lampung,30.2,22.8,1.1,12.1
2019-01-04,Indonesia_Lampung,30.8,21.6,3.2,7.1
2019-01-05,Indonesia_Lampung,29.9,21.5,4.7,8.6
2019-01-06,Indonesia_Lampung,29.6,22.4,6.4,7.7
2019-01-07,Indonesia_Lampung,28.6,22.9,7.2,8.0
2019-01-08,Indonesia_Lampung,31.0,22.5,3.7,12.4
2019-01-09,Indonesia_Lampung,29.3,22.0,18.5,9.1
2019-01-10,Indonesia_Lampung,29.5,22.3,7.4,11.5
2019-01-11,Indonesia_Lampung,30.5,22.9,7.2,13.4
2019-01-12,Indonesia_Lampung,30.0,22.4,3.0,8.2
2019-01-13,Indonesia_Lampung,28.6,22.6,41.4,9.8
2019-01-14,Indonesia_Lampung,25.5,22.5,28.5,9.0
2019-01-15,Indonesia_Lampung,29.5,23.0,0.9,8.7
2019-01-16,Indonesia_Lampung,26.4,22.5,11.6,11.8
2019-01-17,Indonesia_Lampung,30.6,22.5,6.6,8.4
2019-01-18,Indonesia_Lampung,29.5,22.6,7.0,10.0
2019-01-19,Indonesia_Lampung,30.0,22.7,7.3,15.3
2019-01-20,Indonesia_Lampung,31.0,22.4,10.1,19.5
2019-01-21,Indonesia_Lampung,28.0,22.5,27.5,10.7
2019-01-22,Indonesia_Lampung,26.9,22.4,2.2,15.5
2019-01-23,Indonesia_Lampung,28.2,22.1,4.8,20.6
2019-01-24,Indonesia_Lampung,30.8,22.1,5.0,17.6
2019-01-25,Indonesia_Lampung,28.4,22.5,1.8,14.8
2019-01-26,Indonesia_Lampung,29.5,23.2,2.9,15.1
2019-01-27,Indonesia_Lampung,28.5,23.1,4.1,14.8
2019-01-28,Indonesia_Lampung,30.5,22.9,3.8,17.9
2019-01-29,Indonesia_Lampung,29.9,22.5,7.3,19.1
2019-01-30,Indonesia_Lampung,29.8,22.9,4.6,13.8
2019-01-31,Indonesia_Lampung,31.0,22.3,2.6,8.7
2019-02-01,Indonesia_Lampung,30.4,22.2,12.2,10.7
2019-02-02,Indonesia_Lampung,29.8,21.8,4.9,6.2
2019-02-03,Indonesia_Lampung,29.5,22.1,11.4,8.5
2019-02-04,Indonesia_Lampung,30.2,22.4,3.4,7.7
2019-02-05,Indonesia_Lampung,30.9,23.0,5.4,8.1
2019-02-06,Indonesia_Lampung,29.5,21.6,11.4,8.7
2019-02-07,Indonesia_Lampung,29.6,22.7,8.2,8.2
2019-02-08,Indonesia_Lampung,29.5,21.6,14.6,9.7
2019-02-09,Indonesia_Lampung,28.5,22.6,24.4,9.0
2019-02-10,Indonesia_Lampung,27.5,21.4,8.3,7.6
2019-02-11,Indonesia_Lampung,28.7,22.0,13.3,8.9
2019-02-12,Indonesia_Lampung,29.4,22.8,8.6,9.0
2019-02-13,Indonesia_Lampung,30.2,22.9,1.6,14.0
2019-02-14,Indonesia_Lampung,30.2,22.2,9.5,11.5
2019-02-15,Indonesia_Lampung,29.3,22.3,3.6,14.8
2019-02-16,Indonesia_Lampung,29.1,22.2,14.7,8.3
2019-02-17,Indonesia_Lampung,27.6,22.6,1.9,8.6
2019-02-18,Indonesia_Lampung,29.6,22.7,10.8,9.4
2019-02-19,Indonesia_Lampung,31.6,22.1,17.8,7.9
2019-02-20,Indonesia_Lampung,29.7,23.2,1.9,9.0
2019-02-21,Indonesia_Lampung,29.5,22.5,7.8,12.7
2019-02-22,Indonesia_Lampung,28.7,21.9,9.8,10.5
2019-02-23,Indonesia_Lampung,30.5,21.9,11.5,7.2
2019-02-24,Indonesia_Lampung,29.4,22.2,6.1,9.5
2019-02-25,Indonesia_Lampung,30.5,22.6,6.7,8.9
2019-02-26,Indonesia_Lampung,30.5,23.6,3.2,12.0
2019-02-27,Indonesia_Lampung,27.8,22.5,6.0,10.0
2019-02-28,Indonesia_Lampung,30.3,23.0,5.4,8.3
2019-03-01,Indonesia_Lampung,31.2,22.2,9.6,10.9
2019-03-02,Indonesia_Lampung,29.8,22.9,6.1,9.1
2019-03-03,Indonesia_Lampung,27.4,22.5,9.1,9.0
2019-03-04,Indonesia_Lampung,30.1,22.5,8.7,14.8
2019-03-05,Indonesia_Lampung,28.8,22.9,0.9,15.0
2019-03-06,Indonesia_Lampung,28.0,22.0,15.0,9.5
2019-03-07,Indonesia_Lampung,30.8,21.9,3.6,9.9
2019-03-08,Indonesia_Lampung,31.1,21.8,18.4,11.5
2019-03-09,Indonesia_Lampung,30.6,23.0,1.0,9.1
2019-03-10,Indonesia_Lampung,31.6,23.1,0.5,9.2
2019-03-11,Indonesia_Lampung,29.6,22.5,9.3,8.7
2019-03-12,Indonesia_Lampung,29.6,22.8,21.2,10.9
2019-03-13,Indonesia_Lampung,30.6,23.1,1.4,11.7
