date,open,high,low,close,adj_close,volume,commodity,ticker,front_month_price,ret_1d,logret_1d,hl_range,oc_range,vol_10d,vol_20d,atr_14d,target_price_t_plus_14
2017-06-09,126.5,128.75,126.4000015258789,126.5500030517578,126.5500030517578,34461,coffee,KC=F,126.5500030517578,0.0015829408789242994,0.001581689348570059,0.01856972277716948,0.00039512485619891684,0.01556218464070902,0.01783292982753634,2.8821416582380004,119.9499969482422
2017-06-12,127.5500030517578,129.10000610351562,126.75,127.5999984741211,127.5999984741211,40230,coffee,KC=F,127.5999984741211,0.008297079391881512,0.008262847846221888,0.01841697595311677,0.00039181365957018544,0.014921717765554232,0.017909667564691294,2.817856379917689,121.9499969482422
2017-06-13,127.5,128.1999969482422,125.75,126.4000015258789,126.4000015258789,23858,coffee,KC=F,126.4000015258789,-0.009404364910596485,-0.009448865167807519,0.01938288701476463,-0.008702519468687523,0.014641353956948735,0.017891359163593863,2.8642845153808585,122.75
2017-06-14,126.5,127.9000015258789,125.3000030517578,125.5500030517578,125.5500030517578,30796,coffee,KC=F,125.5500030517578,-0.006724671391298065,-0.006747383873878299,0.020708868267006433,-0.007566682000402397,0.013490413959325827,0.01765213493754455,2.857141767229353,122.75
2017-06-15,126.25,127.6500015258789,125.5999984741211,125.8000030517578,125.8000030517578,18452,coffee,KC=F,125.8000030517578,0.001991238501977133,0.001989258614440992,0.016295731335669215,-0.0035770821727012184,0.013095792512865,0.016755342542583925,2.803570338657925,124.75
2017-06-16,126.0500030517578,127.0999984741211,123.0,123.5500030517578,123.5500030517578,12829,coffee,KC=F,123.5500030517578,-0.0178855321575333,-0.01804741138993826,0.033184932196266434,-0.02023472228448829,0.01323960379155008,0.015162296084070874,2.839285169328963,124.0500030517578
2017-06-19,123.8000030517578,124.5500030517578,123.1999969482422,124.1999969482422,124.1999969482422,14939,coffee,KC=F,124.1999969482422,0.005260978392789717,0.005247187792851271,0.010869614627109725,0.003220562852759913,0.010521037933933263,0.012439444264582584,2.7749998910086484,125.8499984741211
2017-06-20,123.6999969482422,124.0500030517578,120.8000030517578,121.9499969482422,121.9499969482422,9414,coffee,KC=F,121.9499969482422,-0.018115942474118074,-0.018282045290794358,0.026650267169579012,-0.014350143860542546,0.00964692183595359,0.012771684599970369,2.65357153756278,
2017-06-21,121.9499969482422,122.1500015258789,119.1500015258789,119.3499984741211,119.3499984741211,7355,coffee,KC=F,119.3499984741211,-0.021320201223330892,-0.02155075963733477,0.025136154489775683,-0.02178465443956307,0.011111833261699474,0.013395491053762525,2.6892858232770656,127.6500015258789
2017-06-22,119.6500015258789,119.9000015258789,113.0,113.4499969482422,113.4499969482422,517,coffee,KC=F,113.4499969482422,-0.04943444994813473,-0.05069815567366387,0.060819759466602744,-0.054649667205061724,0.017549812536590013,0.016871414107146925,2.9750006539481038,126.75
2017-06-23,115.0999984741211,120.25,115.0999984741211,119.9499969482422,119.9499969482422,41,coffee,KC=F,119.9499969482422,0.05729396363902417,0.055712779517521405,0.042934569878322754,0.04043350227189966,0.027378565517964547,0.02173684038907467,3.1821441650390616,126.5500030517578
2017-06-26,121.5999984741211,122.9499969482422,121.5999984741211,121.9499969482422,121.9499969482422,39,coffee,KC=F,121.9499969482422,0.01667361443004456,0.016536135793477236,0.01107009846580047,0.002870016259776158,0.027954774441817452,0.02182755148227895,3.100000653948103,126.25
2017-06-27,122.5,123.5999984741211,122.5,122.75,122.75,46,coffee,KC=F,122.75,0.006560090789484274,0.0065386670373648315,0.008961291031536405,0.002036659877800407,0.028098933194994315,0.021820119358839905,3.1214288984026237,124.4499969482422
2017-06-28,123.4499969482422,123.4499969482422,121.9000015258789,122.75,122.75,22,coffee,KC=F,122.75,0.0,0.0,0.01262725395000648,-0.005702622796270483,0.028078090534180755,0.021442667566657386,3.1321427481515087,126.0
2017-06-29,124.0999984741211,125.3499984741211,123.3000030517578,124.75,124.75,25,coffee,KC=F,124.75,0.016293279022403295,0.016161967956998424,0.016432829036980325,0.005210433073177605,0.028667653533453866,0.021694276514107377,3.146428244454522,129.35000610351562
2017-06-30,124.0500030517578,125.0,124.0,124.0500030517578,124.0500030517578,20,coffee,KC=F,124.0500030517578,-0.005611197981901461,-0.005626999892788476,0.008061265420386703,0.0,0.028102703128509925,0.021405404649183796,3.0357137407575343,131.6999969482422
2017-07-03,125.8499984741211,125.8499984741211,125.8499984741211,125.8499984741211,125.8499984741211,0,coffee,KC=F,125.8499984741211,0.014510240855151624,0.01440597471790106,0.0,0.0,0.02842547769071124,0.020998770348060396,2.9892850603376138,131.5500030517578
2017-07-05,126.25,128.64999389648438,126.25,127.6500015258789,127.6500015258789,14,coffee,KC=F,127.6500015258789,0.014302765781343707,0.014201446184366695,0.018801362066555215,0.010967501050872132,0.027785407069989415,0.020603251623760914,3.003570556640626,131.1999969482422
2017-07-06,126.75,126.75,126.75,126.75,126.75,14,coffee,KC=F,126.75,-0.007050540658994353,-0.0070755131698145846,0.0,0.0,0.026626396833750468,0.02067739184351553,2.9178564889090404,135.0
2017-07-07,126.5500030517578,126.5500030517578,126.5500030517578,126.5500030517578,126.5500030517578,47,coffee,KC=F,126.5500030517578,-0.0015778851932323201,-0.001579131365123665,0.0,0.0,0.01819842517823277,0.020655551009836924,2.639284951346262,136.5500030517578
2017-07-10,127.6999969482422,127.75,126.0,126.25,126.25,7,coffee,KC=F,126.25,-0.002370628562016752,-0.0023734429506996335,0.013861386138613862,-0.011485124342512488,0.009512803096903617,0.020659340793747934,2.667855943952291,132.5500030517578
2017-07-11,126.8499984741211,126.8499984741211,125.0,124.4499969482422,124.4499969482422,3,coffee,KC=F,124.4499969482422,-0.01425744991491329,-0.014360063863827932,0.014865395897843966,-0.01928486608864309,0.010371224582838652,0.02079516192785849,2.5571419852120547,130.60000610351562
2017-07-12,125.0,125.25,125.0,126.0,126.0,2,coffee,KC=F,126.0,0.01245482595232561,0.012377902659836515,0.001984126984126984,0.007936507936507936,0.010808485987851458,0.020914621462017148,2.399999346051897,134.8000030517578
2017-07-13,129.35000610351562,129.35000610351562,129.35000610351562,129.35000610351562,129.35000610351562,2,coffee,KC=F,129.35000610351562,0.02658735002790169,0.02624004886660991,0.0,0.0,0.013055244772569712,0.021655273479269748,2.14642824445452,135.9499969482422
2017-07-14,131.6999969482422,131.6999969482422,131.6999969482422,131.6999969482422,131.6999969482422,2,coffee,KC=F,131.6999969482422,0.018167690250017632,0.01800462975910655,0.0,0.0,0.013238293958679365,0.021968514635083286,1.8285702296665747,137.85000610351562
2017-07-17,131.5500030517578,131.5500030517578,131.5500030517578,131.5500030517578,131.5500030517578,2,coffee,KC=F,131.5500030517578,-0.001138905846317706,-0.0011395548924300059,0.0,0.0,0.012893738150141729,0.0214641667993305,1.6249983651297444,139.25
2017-07-18,131.89999389648438,131.89999389648438,131.89999389648438,131.89999389648438,131.89999389648438,2,coffee,KC=F,131.89999389648438,0.002660515671663255,0.002656982764692728,0.0,0.0,0.012560513438496682,0.021458578232433856,1.5321404593331494,137.85000610351562
2017-07-19,132.3000030517578,132.3000030517578,132.0,131.1999969482422,131.1999969482422,19253,coffee,KC=F,131.1999969482422,-0.0053070279047287006,-0.005321160199818209,0.0022866086793901555,-0.008384193057181034,0.012435384599095269,0.02097198947045643,1.4499985831124451,140.35000610351562
2017-07-20,135.10000610351562,135.8000030517578,134.14999389648438,135.0,135.0,14959,coffee,KC=F,135.0,0.028963438568195166,0.028551925188790683,0.0122222900390625,-0.0007407859519675926,0.014277060553679577,0.02079425050787126,1.5928562709263403,140.1999969482422
2017-07-21,135.0500030517578,136.85000610351562,134.8000030517578,136.5500030517578,136.5500030517578,16543,coffee,KC=F,136.5500030517578,0.011481504087094807,0.011416091830297681,0.015012837831873068,0.010984986938677995,0.014069530223794717,0.015923161207222116,1.6678564889090413,140.14999389648438
2017-07-24,135.5500030517578,135.8000030517578,132.39999389648438,132.5500030517578,132.5500030517578,25918,coffee,KC=F,132.5500030517578,-0.02929329850314133,-0.029730914510246897,0.025650766329637954,-0.022632968169971047,0.018260891939047837,0.014171678912921986,1.835714612688337,142.0500030517578
2017-07-25,133.0,133.1999969482422,129.35000610351562,130.60000610351562,130.60000610351562,20744,coffee,KC=F,130.60000610351562,-0.014711406287035378,-0.014820692181728212,0.029479254707499777,-0.018376675224518,0.018315288014154506,0.01455687110072163,1.9107142857142858,142.75
2017-07-26,130.60000610351562,135.1999969482422,129.85000610351562,134.8000030517578,134.8000030517578,23147,coffee,KC=F,134.8000030517578,0.03215924006093229,0.03165295754060704,0.03968835848373371,0.031157246685147008,0.02012363175234684,0.015863999266797938,2.2285706656319753,142.64999389648438
2017-07-27,135.10000610351562,136.64999389648438,134.10000610351562,135.9499969482422,135.9499969482422,19097,coffee,KC=F,135.9499969482422,0.008531111798586677,0.008494927513472028,0.018756806548069004,0.006252231436608008,0.01896305013376825,0.01584575320745705,2.3964271545410147,138.5
2017-07-28,135.64999389648438,138.89999389648438,134.89999389648438,137.85000610351562,137.85000610351562,19630,coffee,KC=F,137.85000610351562,0.01397579402665805,0.013879033115474115,0.029017046230642038,0.015959463979850652,0.01869104499950353,0.01576996655991,2.5571414402553003,140.3000030517578
2017-07-31,137.3000030517578,139.35000610351562,137.0500030517578,139.25,139.25,17504,coffee,KC=F,139.25,0.010155921904225984,0.010104697061088075,0.016517077570971723,0.014003568748597397,0.01864797529083643,0.015603853321355058,2.5892846243722087,136.9499969482422
2017-08-01,139.25,139.5500030517578,135.75,137.85000610351562,137.85000610351562,21958,coffee,KC=F,137.85000610351562,-0.010053816132742366,-0.010104697061088075,0.02756621605735932,-0.010155921904225948,0.019303623239392116,0.015851229536454396,2.803570338657924,132.0
2017-08-02,138.0,141.1999969482422,137.4499969482422,140.35000610351562,140.35000610351562,20414,coffee,KC=F,140.35000610351562,0.018135653894151282,0.017973164549405674,0.026718915831283788,0.016743897408756578,0.019403799598194132,0.015993846271559534,2.832141331263951,130.9499969482422
2017-08-03,140.6999969482422,141.5500030517578,138.8000030517578,140.1999969482422,140.1999969482422,18549,coffee,KC=F,140.1999969482422,-0.0010688218649794745,-0.0010693934623953183,0.019614836375604353,-0.0035663338864735184,0.01790763013268722,0.0158156650135123,2.860713413783482,128.4499969482422
2017-08-04,139.60000610351562,141.5,139.10000610351562,140.14999389648438,140.14999389648438,19972,coffee,KC=F,140.14999389648438,-0.00035665515582194995,-0.0003567187723989562,0.01712446665004513,0.003924279821053537,0.01773596542918628,0.015791070725837388,3.021427699497768,128.0500030517578
2017-08-07,139.6999969482422,142.8000030517578,139.5,142.0500030517578,142.0500030517578,24435,coffee,KC=F,142.0500030517578,0.01355696923309746,0.013465895722967858,0.02323127758438282,0.016543513220899888,0.01381251539490842,0.015793523102469075,3.232142857142857,126.4000015258789
2017-08-08,142.0500030517578,143.75,141.89999389648438,142.75,142.75,23660,coffee,KC=F,142.75,0.0049278207194909385,0.004915718752235065,0.012959762546519265,0.004903656379980297,0.011592149659941658,0.015063648515147382,3.3357140677315846,125.8499984741211
2017-08-09,142.0,143.39999389648438,140.25,142.64999389648438,142.64999389648438,27895,coffee,KC=F,142.64999389648438,-0.0007005681507223915,-0.0007008136632613571,0.022081977085608603,0.004556564488576499,0.008685338219440179,0.015095329816433717,3.232141767229353,126.25
2017-08-10,142.35000610351562,143.39999389648438,137.6999969482422,138.5,138.5,30992,coffee,KC=F,138.5,-0.02909214212442146,-0.029523709245465213,0.04115521262268727,-0.027797878003722923,0.014000970598652176,0.01630181768721902,3.4928556169782365,126.6999969482422
2017-08-11,138.5,140.8000030517578,136.85000610351562,140.3000030517578,140.3000030517578,26401,coffee,KC=F,140.3000030517578,0.012996411926049278,0.012912683232681132,0.028153933444926595,0.012829672220989024,0.01391183594545368,0.016100527716419413,3.4785690307617188,130.1999969482422
2017-08-14,139.5500030517578,139.85000610351562,136.35000610351562,136.9499969482422,136.9499969482422,22775,coffee,KC=F,136.9499969482422,-0.023877448543459967,-0.024167135434724152,0.02555677311422477,-0.01898507602375669,0.015730700648770097,0.017209568141740295,3.485712323869978,129.89999389648438
2017-08-15,137.0,137.0,131.5500030517578,132.0,132.0,19277,coffee,KC=F,132.0,-0.03614455683495155,-0.03681395083897954,0.04128785566850142,-0.03787878787878788,0.01920633455390282,0.019271347922077044,3.4928556169782365,127.3000030517578
2017-08-16,132.85000610351562,133.5500030517578,130.0,130.9499969482422,130.9499969482422,14068,coffee,KC=F,130.9499969482422,-0.007954568573922849,-0.007986374937406282,0.027109607747153645,-0.01450942496794722,0.01753778180277693,0.01931951077250541,3.5642852783203125,126.9499969482422
2017-08-17,131.35000610351562,131.5,127.5,128.4499969482422,128.4499969482422,8710,coffee,KC=F,128.4499969482422,-0.01909125664957534,-0.01927584785140457,0.03114052234358375,-0.02257694997409748,0.017804503828777355,0.018530877929689958,3.5642852783203125,128.14999389648438
2017-08-18,129.0,129.35000610351562,126.75,128.0500030517578,128.0500030517578,9092,coffee,KC=F,128.0500030517578,-0.003114004717692187,-0.0031188633194778603,0.02030461570910469,-0.007418952952763295,0.0176807682178129,0.018239665417035006,3.5857140677315846,127.75
2017-08-21,128.4499969482422,128.9499969482422,126.0,126.4000015258789,126.4000015258789,13472,coffee,KC=F,126.4000015258789,-0.012885603174972005,-0.012969342693498476,0.023338583169543795,-0.01621831801911465,0.015822266977462484,0.017318955590979894,3.524999346051897,
2017-08-22,126.5,127.0,125.5,125.8499984741211,125.8499984741211,7522,coffee,KC=F,125.8499984741211,-0.004351289913910317,-0.004360784327842815,0.011918951276812684,-0.005164891011203055,0.014991772313664315,0.017079634973188405,3.3642850603376115,126.5
2017-08-23,126.8000030517578,127.5,126.0999984741211,126.25,126.25,912,coffee,KC=F,126.25,0.003178399131734233,0.003173358698728812,0.011089120997060643,-0.004356459815903353,0.015378519033803287,0.015225771083200564,3.2857137407575334,126.5999984741211
2017-08-24,126.3000030517578,127.1999969482422,125.9000015258789,126.6999969482422,126.6999969482422,116,coffee,KC=F,126.6999969482422,0.0035643322633045482,0.003557995085137655,0.01026042189167812,0.003157015833613663,0.014787807004800382,0.015064045833542799,3.207142421177456,127.9000015258789
2017-08-25,128.0,130.0,126.9499969482422,130.1999969482422,130.1999969482422,50,coffee,KC=F,130.1999969482422,0.027624310057637658,0.02724964309486122,0.02342552322002167,0.016897058370260502,0.017571125985386852,0.016135572023579032,3.2071424211774553,129.39999389648438
2017-08-28,130.4499969482422,131.0,129.5500030517578,129.89999389648438,129.89999389648438,63,coffee,KC=F,129.89999389648438,-0.002304170958445373,-0.0023068296451791426,0.011162409671840873,-0.004234049866053903,0.01659593769016981,0.015847012512667763,3.178570338657924,130.60000610351562
2017-08-29,130.14999389648438,130.14999389648438,127.1500015258789,127.3000030517578,127.3000030517578,72,coffee,KC=F,127.3000030517578,-0.02001532691986485,-0.02021834715396853,0.02356631813579555,-0.02238798724590622,0.013663488852799378,0.016226512954375088,3.1678559439522878,133.8000030517578
2017-08-30,127.8499984741211,127.8499984741211,125.75,126.9499969482422,126.9499969482422,71,coffee,KC=F,126.9499969482422,-0.0027494587205413312,-0.002753245424687023,0.016541934026018668,-0.007089417467617779,0.013577856946867107,0.015390937675462596,2.9107131958007812,136.60000610351562
2017-08-31,127.5,127.5,127.5,128.14999389648438,128.14999389648438,7,coffee,KC=F,128.14999389648438,0.009452516558400736,0.009408121070543451,0.0,0.005072133651519485,0.012788317352789524,0.015707450871475286,2.667856488909039,135.85000610351562
2017-09-01,128.89999389648438,128.89999389648438,128.3000030517578,127.75,127.75,4,coffee,KC=F,127.75,-0.0031212946978950162,-0.003126176098363409,0.004696601524278376,-0.009001909170132093,0.01278850086687838,0.015681248889528,2.4392852783203116,140.0
2017-09-05,126.5,126.5,126.5,126.5,126.5,9,coffee,KC=F,126.5,-0.009784735812133127,-0.009832920916238663,0.0,0.0,0.012476119064966177,0.015121452906517648,2.1392854963030126,133.9499969482422
2017-09-06,127.5,127.5,127.5,126.5999984741211,126.5999984741211,1,coffee,KC=F,126.5999984741211,0.0007905017717082519,0.0007901894897450745,0.0,-0.0071090168777757125,0.0123783948691143,0.014995240395841781,1.9571424211774544,136.5500030517578
2017-09-07,126.3499984741211,128.39999389648438,125.9499969482422,127.9000015258789,127.9000015258789,7,coffee,KC=F,127.9000015258789,0.010268586630540533,0.01021622285772672,0.019155566215896005,0.01211886656189124,0.012736619579785264,0.015391865500894102,1.8464279174804668,135.0
2017-09-08,129.39999389648438,129.39999389648438,129.39999389648438,129.39999389648438,129.39999389648438,2,coffee,KC=F,129.39999389648438,0.011727852640423642,0.011659614383934702,0.0,0.0,0.013147359759800314,0.014743904220229627,1.767855507986884,134.4499969482422
2017-09-11,129.64999389648438,129.64999389648438,128.75,130.60000610351562,130.60000610351562,3,coffee,KC=F,130.60000610351562,0.009273665097629058,0.009230928677770756,0.006891224000181329,0.007274212577587901,0.010229948994341959,0.014551260525456893,1.6214267185756117,131.5500030517578
2017-09-12,132.75,132.75,132.75,133.8000030517578,133.8000030517578,10,coffee,KC=F,133.8000030517578,0.024502272578041273,0.024206906925729577,0.0,0.007847556261651505,0.012631333544990096,0.014964054721952986,1.6678548540387814,132.25
2017-09-13,134.60000610351562,136.39999389648438,133.5500030517578,136.60000610351562,136.60000610351562,7,coffee,KC=F,136.60000610351562,0.020926778683814318,0.020710821315873318,0.02086376806284208,0.014641287779185002,0.010782932023962069,0.013172160333575988,1.753568376813614,129.35000610351562
2017-09-14,137.0,137.25,137.0,135.85000610351562,135.85000610351562,5,coffee,KC=F,135.85000610351562,-0.005490482917194339,-0.005505611017654566,0.0018402649154796785,-0.008465173682863859,0.011091701412616582,0.013087427341152355,1.7071396963936911,128.5
2017-09-15,139.25,140.14999389648438,139.25,140.0,140.0,7,coffee,KC=F,140.0,0.030548352668620105,0.030091041808603336,0.00642852783203125,0.005357142857142857,0.01333802095692709,0.013543378550369035,1.778567177908759,128.0500030517578
2017-09-18,141.35000610351562,141.35000610351562,139.4499969482422,138.9499969482422,138.9499969482422,11,coffee,KC=F,138.9499969482422,-0.00750002179827014,-0.007528288383784165,0.013674049636583845,-0.01727246641226932,0.013840178928801402,0.013705513614167313,1.8107109069824199,127.1999969482422
2017-09-19,133.9499969482422,133.9499969482422,133.9499969482422,133.9499969482422,133.9499969482422,23159,coffee,KC=F,133.9499969482422,-0.03598416775685476,-0.03664756101771527,0.0,0.0,0.019290482617761794,0.016074208037458793,1.9535685947963148,125.4499969482422
2017-09-20,135.35000610351562,137.4499969482422,132.89999389648438,136.5500030517578,136.5500030517578,26891,coffee,KC=F,136.5500030517578,0.01941027370474857,0.01922429706092288,0.033321149396336396,0.008787967201929257,0.019644327400072697,0.01637574977621076,2.1285689217703663,125.1500015258789
2017-09-21,136.1999969482422,136.1999969482422,133.64999389648438,135.0,135.0,13791,coffee,KC=F,135.0,-0.01135117551898035,-0.011416091830297681,0.018888911494502315,-0.008888866283275463,0.020492789451026307,0.016739180211284045,2.296426500592912,127.1999969482422
2017-09-22,135.8000030517578,136.1999969482422,134.0500030517578,134.4499969482422,134.4499969482422,19334,coffee,KC=F,134.4499969482422,-0.0040740966796875,-0.0040824184216434745,0.01599102971576887,-0.010040953024605295,0.020563246996890605,0.01682118009750504,2.39642606462751,130.0
2017-09-25,133.64999389648438,133.6999969482422,131.35000610351562,131.5500030517578,131.5500030517578,17289,coffee,KC=F,131.5500030517578,-0.02156931173156329,-0.021805329332021728,0.01786386005481101,-0.01596344200691755,0.021952474250922862,0.01667008121598775,2.5285682678222647,130.9499969482422
2017-09-26,131.5500030517578,133.64999389648438,130.85000610351562,132.25,132.25,15645,coffee,KC=F,132.25,0.005321147335639154,0.00530704005364413,0.021171930381616258,0.0052929825954040645,0.02046966952121802,0.016689156981302865,2.6571388244628897,131.0
2017-09-27,131.9499969482422,132.14999389648438,129.0,129.35000610351562,129.35000610351562,18016,coffee,KC=F,129.35000610351562,-0.021928120200259915,-0.022172114920320674,0.02435248355507237,-0.020100430785027205,0.019860348606566016,0.016824425321073023,2.714281899588449,126.8000030517578
2017-09-28,129.4499969482422,129.6999969482422,127.5,128.5,128.5,16522,coffee,KC=F,128.5,-0.006571365005080709,-0.006593051482813195,0.01712059881900535,-0.007392972359861381,0.019863642450150036,0.01688887749241611,2.7642822265625,126.3499984741211
2017-09-29,128.9499969482422,129.14999389648438,127.25,128.0500030517578,128.0500030517578,17076,coffee,KC=F,128.0500030517578,-0.003501921776203787,-0.0035080678571928203,0.01483790590552659,-0.00702845665783075,0.015532228898818942,0.01678121831357769,2.8357107979910716,126.4499969482422
2017-10-02,127.8000030517578,128.0,125.3000030517578,127.1999969482422,127.1999969482422,23272,coffee,KC=F,127.1999969482422,-0.006638079525636886,-0.006660209563866815,0.021226391611792513,-0.004717029228858706,0.015543306506121641,0.01683395935365363,2.878568376813617,123.75
2017-10-03,127.4000015258789,127.8000030517578,125.4000015258789,125.4499969482422,125.4499969482422,17819,coffee,KC=F,125.4499969482422,-0.013757861965296048,-0.013853378428271057,0.019131140568054997,-0.015544078318640627,0.012356075784996335,0.016978234443607573,2.8464262826102122,124.1500015258789
2017-10-04,126.1999969482422,126.4000015258789,124.4000015258789,125.1500015258789,125.1500015258789,20428,coffee,KC=F,125.1500015258789,-0.0023913545608699183,-0.002394218415760818,0.015980822817540548,-0.008389895402008239,0.008692379083665179,0.01698125140812481,2.9428552900041853,124.3000030517578
2017-10-05,125.75,127.6500015258789,124.3000030517578,127.1999969482422,127.1999969482422,16198,coffee,KC=F,127.1999969482422,0.016380306810778622,0.016247596844031875,0.026336466623377557,0.011399347350866737,0.011640344099243978,0.017234660960686342,2.8749989100864966,126.8499984741211
2017-10-06,127.9000015258789,130.6999969482422,127.4000015258789,130.0,130.0,18374,coffee,KC=F,130.0,0.02201260313628084,0.021773823541367143,0.02538458017202524,0.016153834416316105,0.014597639397222782,0.017744125678073788,2.989283970424107,125.25
2017-10-09,131.0,131.89999389648438,129.8000030517578,130.9499969482422,130.9499969482422,17792,coffee,KC=F,130.9499969482422,0.007307668832632119,0.007281097193382102,0.016036585671373334,-0.00038184843774815923,0.013360627541366394,0.017697371467071853,2.782140459333147,124.3499984741211
2017-10-10,131.0,132.6999969482422,130.0500030517578,131.0,131.0,22635,coffee,KC=F,131.0,0.0003818484377482445,0.0003817755521868804,0.02022896104186546,0.0,0.013214509775534825,0.016769188580629174,2.646425519670759,123.1999969482422
2017-10-11,129.8000030517578,129.85000610351562,126.5500030517578,126.8000030517578,126.8000030517578,26428,coffee,KC=F,126.8000030517578,-0.03206104540642907,-0.032586257130535756,0.026025260034187984,-0.023659305424270853,0.015316096687007555,0.017352518330334927,2.757138933454242,124.0999984741211
2017-10-12,127.1999969482422,127.8000030517578,125.4000015258789,126.3499984741211,126.3499984741211,17045,coffee,KC=F,126.3499984741211,-0.003548931914875597,-0.003555244313016459,0.018994867865949824,-0.0067273326821226985,0.015244638603232063,0.01734744855213191,2.7749966212681363,124.5500030517578
2017-10-13,126.4000015258789,127.1500015258789,125.4499969482422,126.4499969482422,126.4499969482422,15171,coffee,KC=F,126.4499969482422,0.0007914402479520799,0.0007911272242679956,0.013444085556858817,0.000395377015183,0.015248206540709583,0.015487796419597681,2.674997602190289,126.5999984741211
2017-10-16,126.0999984741211,126.4499969482422,123.6999969482422,123.75,123.75,20635,coffee,KC=F,123.75,-0.02135228954847146,-0.02158354753306746,0.022222222222222223,-0.018989886659564394,0.016513502491725313,0.01591719630692818,2.671427045549664,125.9000015258789
2017-10-17,123.75,125.0500030517578,123.0,124.1500015258789,124.1500015258789,15634,coffee,KC=F,124.1500015258789,0.0032323355626577843,0.0032271227959830284,0.016512307906258687,0.003221921232079296,0.01611596528980357,0.01426000633651081,2.5857129778180785,125.0999984741211
2017-10-18,124.1500015258789,124.6999969482422,123.0,124.3000030517578,124.3000030517578,12671,coffee,KC=F,124.3000030517578,0.0012082281436591735,0.0012074988234340722,0.013676564010495903,0.001206770090073387,0.016122624506965916,0.013263280383528753,2.549998692103794,122.9499969482422
2017-10-19,124.75,128.0500030517578,124.5,126.8499984741211,126.8499984741211,20843,coffee,KC=F,126.8499984741211,0.020514846015743826,0.020307250948071953,0.027985834406470688,0.016554974374315964,0.01663909873988175,0.014276025209187955,2.6821419852120534,126.4000015258789
2017-10-20,126.9499969482422,127.9499969482422,124.0,125.25,125.25,18555,coffee,KC=F,125.25,-0.012613310944954548,-0.012693534051314792,0.03153690178237287,-0.013572829926085443,0.015059028507523135,0.014435745346259543,2.7678560529436385,123.9499969482422
2017-10-23,125.0999984741211,126.5,123.8499984741211,124.3499984741211,124.3499984741211,12783,coffee,KC=F,124.3499984741211,-0.007185640925180925,-0.0072115819863993735,0.02131082877681263,-0.006031363162067791,0.014571915375785066,0.013819801146413808,2.785713195800782,125.5500030517578
2017-10-24,124.25,124.75,122.8499984741211,123.1999969482422,123.1999969482422,14424,coffee,KC=F,123.1999969482422,-0.009248102452676932,-0.009291131649916906,0.015422090689475582,-0.008522752254603685,0.014483100066478615,0.013753636361093391,2.7785704476492756,124.6999969482422
2017-10-25,123.3000030517578,125.3000030517578,123.0999984741211,124.0999984741211,124.0999984741211,13828,coffee,KC=F,124.0999984741211,0.007305207371530953,0.007278653586344497,0.01772767610545521,0.0064463773746953,0.011592540782778698,0.013220515124466458,2.696428026471818,125.75
2017-10-26,124.4000015258789,124.9000015258789,123.0,124.5500030517578,124.5500030517578,19485,coffee,KC=F,124.5500030517578,0.0036261449087007236,0.0036195862954579994,0.015254929581088365,0.001204347829815449,0.011717423728789296,0.013233911556628676,2.5821424211774553,126.4000015258789
2017-10-27,124.0,127.5,123.6999969482422,126.5999984741211,126.5999984741211,21949,coffee,KC=F,126.5999984741211,0.01645921615522883,0.016325231446860045,0.030015822255594852,0.020537112997300485,0.01300434551786127,0.013810852616106751,2.7035718645368294,127.5500030517578
2017-10-30,127.0,127.75,125.0500030517578,125.9000015258789,125.9000015258789,13580,coffee,KC=F,125.9000015258789,-0.005529201869503009,-0.005544544487249503,0.02144556724002274,-0.008737080705237224,0.010839134369683494,0.01378718942693817,2.7071435110909596,127.5999984741211
2017-10-31,125.0999984741211,125.6999969482422,124.1500015258789,125.0999984741211,125.0999984741211,22527,coffee,KC=F,125.0999984741211,-0.006354273566814617,-0.006374547894478333,0.01239005148896094,0.0,0.011112854073619316,0.013504872675936426,2.514286586216517,127.0500030517578
2017-11-01,124.6999969482422,126.1999969482422,121.1999969482422,122.9499969482422,122.9499969482422,35357,coffee,KC=F,122.9499969482422,-0.017186263406099522,-0.0173356614345197,0.04066693878898453,-0.014233428576144585,0.012491830292896874,0.014038867604158133,2.700000762939453,126.75
2017-11-02,123.3499984741211,127.5999984741211,122.5500030517578,126.4000015258789,126.4000015258789,34059,coffee,KC=F,126.4000015258789,0.02806022499609373,0.027673749943510906,0.03995249494778976,0.024129770687806206,0.014017951688670807,0.014974179640306742,2.939285823277067,126.6999969482422
2017-11-03,127.1500015258789,127.4000015258789,123.25,123.9499969482422,123.9499969482422,26161,coffee,KC=F,123.9499969482422,-0.019382947373897785,-0.019573259924261954,0.03348125557124315,-0.025816899204708577,0.014835732216862074,0.014613877117296021,3.039285932268417,123.8000030517578
2017-11-06,123.9499969482422,126.4000015258789,122.25,125.5500030517578,125.5500030517578,18929,coffee,KC=F,125.5500030517578,0.01290848037845227,0.012825876050383656,0.03305457128637484,0.012743975026874325,0.015257234899837276,0.014857425032443722,3.1892858232770678,122.9000015258789
2017-11-07,125.5,125.8000030517578,123.0999984741211,124.6999969482422,124.6999969482422,31078,coffee,KC=F,124.6999969482422,-0.006770259520943123,-0.006793281697511588,0.021652001954397516,-0.0064154215824868575,0.01509028653130212,0.014880810933897714,3.2607149396623893,123.8499984741211
